soil_moisture,temperature,humidity,rainfall_forecast,wind_speed,sunshine_hours,growth_stage,crop_type,field_area,water_required
59.85732538719987,17.64797048757574,89.20326025072463,25.83837152837021,8.773153214304461,3.1423237970355378,3,2,9.955841974470472,0.0
26.810611721540994,36.64431248202051,77.28611377089263,5.109531189930385,20.953597905966937,5.509637710507016,4,0,7.8635142627613055,0.0
56.091628426089784,27.21492895401375,36.391808033764974,4.851287154769454,47.49830440453687,11.306836967156556,3,0,5.160869170786422,94844.7
76.01530864212953,18.461995748424847,89.32784572643753,5.725083579250197,25.713841227103718,3.381727852631017,4,4,4.4251448501044734,0.0
44.8833119805966,23.92031242620137,81.24649940431962,2.5984869181881933,37.00864201183559,9.644852708609559,4,0,1.5694174750674965,6892.9
26.307163232754363,26.916825886986977,59.9538157610131,8.943088907303409,2.7379965594814037,9.252644238565368,3,3,8.78472825305189,33.6
16.940227859433676,30.47208565122135,68.68573335207924,3.4494998764815916,41.361683640207126,3.33698042301871,2,0,4.453949222035397,35916.0
72.14279459166687,29.153106856374162,88.02909287855852,38.09950874075645,4.55280402412148,2.7516616991217906,2,3,7.84118726091065,0.0
69.07954303594173,19.92343318787371,74.77539451645515,2.8503003882571187,47.46254098173989,8.48201719882578,1,0,4.064557026498877,0.0
76.86226123346927,16.24809700065964,51.96402924057991,2.68597853819431,20.948547519138934,8.750340747706892,3,2,0.7877562874570856,0.0
23.059691683591403,22.566694026918565,70.28521532400671,0.7946612138543847,18.380798322566633,4.1875743107011525,1,4,6.741777296711359,92722.8
34.97062185162345,32.78556014676664,35.701973651404955,6.7104894032495945,41.94031675115678,5.501457268798854,2,1,5.701656583674249,189106.5
48.76615684986634,43.34842262464514,24.298460819878517,4.690141728671891,49.72387888538114,5.087675286443565,2,2,0.7932202930451917,30244.1
63.44610905677486,17.51707625484594,57.284292082014744,1.1245059538631836,11.753670528204264,11.803043787281593,4,2,5.804060609178452,0.0
29.3727892365916,15.974439661076842,58.65302762543153,1.3439074530110986,1.5011322672343619,6.967034823578551,3,0,8.356588582182514,98293.4
73.42609423368825,34.244711071928634,70.83267854000107,2.3246849002938674,45.11274846883426,10.376964915685187,2,1,5.93502275060034,0.0
31.791538940920255,17.348234421896276,65.02130158143392,11.797758776316424,10.675568406051255,11.910794424942843,4,0,1.1021089063900562,0.0
28.36912571873501,32.458309245173496,31.73881260386056,1.8392959274736307,25.387860792950857,10.305071529993908,2,2,4.727095603854271,250978.0
56.4552682993759,19.832503632274033,60.046362686534714,39.94533683653786,9.850409052323403,3.014262670699473,3,2,4.1752174013693955,0.0
27.94046627584523,35.06854925281875,88.44680423967364,1.449536289552177,6.839656732416483,11.874495599132514,1,3,0.5477505412392227,4101.8
69.91476327139085,38.22646674499076,71.02757989685168,1.7391827299113496,29.234643762419104,2.7587778948398882,2,4,5.789824918537282,0.0
39.527972497718196,36.16787369329476,68.64486875080716,2.6635684919327502,33.67656299495781,5.132923481370033,2,2,4.505392642879123,155396.1
60.00286450144983,21.70237634788875,82.71992661766393,0.3811865146197928,28.111766085723932,6.7304750446154555,3,0,9.888786496351186,0.0
21.89167042355147,41.59692337893456,61.37494967533941,2.9865649189717405,45.8012759675974,3.12246007544896,1,4,7.270714901467801,154062.4
41.01279836446126,43.150950455707786,88.29431457558537,0.1825119289438133,17.709003339904722,4.669693919387446,2,2,6.940466925026164,314194.6
75.69133482872853,25.718127659881354,80.8440061645365,0.6153281377175642,30.043744604763063,7.045398920507554,4,3,3.656128298494027,0.0
55.78099212393,15.163658728426606,79.81127095453672,14.62066152181132,14.506081976257343,4.477167785123656,3,2,2.8323437909544236,0.0
55.974607330700586,27.502471818721595,36.78458171908332,1.3325336956744123,40.24126818077397,5.3052823468700945,3,1,8.099657550074083,476132.5
37.831607857395596,27.07834315020488,59.78135732163858,0.6602473967852176,23.880678485554824,5.49655340536834,2,2,7.73559470011807,262861.5
10.267394586100817,37.55628733107572,34.54110575412447,1.6136672432967236,1.9591891005625417,5.100138501509781,3,3,4.568010385566612,220538.8
57.50620656788279,39.4522197204783,39.518562924748736,1.1008087949225183,7.110429740736341,11.758105039340265,2,2,5.523794808264258,233011.1
24.1410967881743,16.07245183397594,25.964986083123964,0.8599437215944394,46.33317796972348,10.171964537163795,1,1,5.994125821365735,136965.0
26.352542573493697,37.5503930109427,58.805482857988686,3.2092591799701307,9.659195636651141,3.724990600204893,4,3,7.36424986147393,49050.7
31.853281559839058,27.772848447909155,67.70902742405767,1.5889562026816435,41.53330574117206,4.505247399255255,4,4,7.3301073610771015,278942.8
53.87830330905471,30.0208988338593,59.64672604271452,0.09207531031342445,34.346095382874076,10.318686148238282,2,2,1.7580762286961336,71827.7
22.39774755849343,19.579744936223513,71.41130944590816,0.319648324214434,32.28233961293663,9.321681708741881,3,1,7.5584050568436325,561591.9
63.93064619546359,23.686282433811147,41.297729838683345,0.05994898927017037,24.734767747918333,5.18674141872005,1,1,5.834036163675512,0.0
60.454639283367996,28.337428416089995,71.44829012747746,14.526319637835279,17.68248005908435,5.3179564352797595,1,1,5.437161932498398,0.0
55.13828228156196,42.26662321159404,44.38716420714401,0.1120658694398168,0.3668812611567318,3.4540758305583887,2,3,7.333610305711127,178877.7
12.347270431504556,19.931780529852425,76.24973209802171,1.4137619280375922,35.702439969124164,6.090011410805728,4,1,9.38821654644751,285265.4
69.90160812340504,22.272564416616326,25.764254702205044,0.07905890707717345,34.68247571948274,9.511473516928845,4,4,7.253299775562625,0.0
19.105646888026286,27.501259915416895,23.742600688793992,4.340380038983323,2.130664418541506,6.200462751309336,1,2,1.0722457461279982,0.0
50.1129540433311,27.896482743745437,80.91691607729013,1.4110403396175513,27.620522335776304,11.735209257900829,1,1,9.897225657533625,149970.8
53.50250958597492,18.288749589900068,22.060976032138207,1.8310443653274198,21.304115653130417,3.953758894333527,4,1,5.2330102924988875,85966.9
77.40488126663058,25.024092356285202,51.89993556097799,2.8607016996363885,7.79194924020592,7.24355242144181,3,3,2.364764607423445,0.0
69.76416597489376,22.674399813185843,86.55210960070346,23.785386312527745,1.761017905184612,2.299123584841039,1,4,7.664601678519895,0.0
50.85592782956105,44.828639572831776,43.668104016169394,2.891261517485216,11.138293820847494,4.784466106862826,2,1,4.2602857991661605,196302.0
55.940174183450196,25.48155387907073,61.55899988635013,39.68170903575938,8.876499888122265,3.4591176513437047,4,0,8.84056291400905,0.0
14.454863650064965,19.80222316460192,26.89605514279737,3.5528807858764786,40.87230011626507,8.429511392857357,2,4,2.078974868734149,114339.0
16.283165039211,41.61873005331988,35.54251344593222,0.010649726411224966,10.212354317226168,7.933277027647701,1,0,7.559456823704867,140294.4
31.51029754484006,17.833872774032606,83.2783320313604,0.3104375771192735,44.65759094262957,9.980613653048902,2,2,2.990056204026767,112925.1
32.138910481051475,26.686474934445673,74.19555338092093,5.76667656903275,3.941399855510058,10.569311828837737,4,0,7.367656752262413,69.9
49.781602233483014,20.77744897375584,45.17457202253017,4.145587904681393,47.03762263225031,8.980247107595023,1,4,1.2861988955933308,5694.7
70.83008628178229,29.84377232561099,74.80217133988484,21.840289409599322,18.541855016146776,4.967524814063891,1,2,5.248560673652485,0.0
70.05544397981302,44.315487197849876,86.06632962942177,1.3310184797797655,7.0605154638726635,6.466683074773813,4,0,3.755415813420056,0.0
69.80695653587054,16.50193581279883,20.499101415470424,4.463215257709539,20.722609291995614,9.52982430132612,1,1,1.7301961204910332,0.0
19.49630270122644,18.047164309339838,67.26137003683668,6.864836721311848,40.87218932184582,9.282335237631166,3,0,7.238266645370557,0.0
52.542687816695675,33.29080708122116,33.04556616513621,1.6937834899460067,21.63631379667198,3.591667730857267,1,1,5.018796785775369,63866.3
79.1609773445795,44.409662181834776,68.14965295295076,1.7870878487518942,33.02634449933081,6.712908510341904,4,0,2.9392982251760005,0.0
39.1042360692756,36.281722357533866,75.3439137568154,0.5447717616500535,43.80110629341413,4.741373136428532,4,2,6.938696065453929,248357.8
14.017429058179149,22.022286119523457,86.76837803124708,0.9282871453108861,17.561270218707747,10.932691154176982,2,4,8.503808333030886,472756.7
33.7113069042102,27.604036625493013,49.73874386764893,0.4332056655118298,13.29227669048761,7.416969395880553,1,4,5.563817671497041,124860.2
75.12788941185279,32.678152837112606,82.68932112288144,0.6154023077293832,27.198481789885275,6.850083799932724,2,0,1.678944395128616,0.0
47.235308428695404,43.63852114512162,87.70424190895355,1.4413300677579846,49.10241994953763,9.533689569777273,1,4,6.7454648553386365,188888.2
10.42329302287849,41.58887234254199,78.13339200806371,5.103030706366356,0.15554388116214013,10.892532429348716,3,0,3.3006354250541383,81179.4
78.2671174698771,24.23831122985796,61.57014854758686,0.04321838216284202,9.312509222960802,10.122441182069013,4,2,4.470630719168662,0.0
68.72286605121539,27.058557738456585,68.07016617233941,0.3273501096534197,29.573994303720408,7.57104344826606,2,4,2.3508408848237754,0.0
74.10700437335207,37.86513316451034,78.52021271660406,3.2362791341875874,23.700451087383122,10.656391206187934,1,1,8.556656981531482,0.0
21.102357370515158,42.979371520235034,78.20817319399575,0.2886728051209052,36.257957564991486,5.2340795220797105,1,3,2.551082461340397,44681.2
63.84562034866935,28.811585270251218,63.913597729772384,5.210614401022205,7.387428920705713,7.659963521992441,2,2,1.2768449089749163,0.0
67.44035075336947,17.595278068192425,55.58915859502618,0.18947408044813774,1.061524583698642,3.917303367421075,4,2,7.986376992536669,0.0
39.09394474204086,27.064514285847864,52.8048979008487,0.9656531730122306,27.724737807749435,5.721610998185119,1,2,7.878264474076488,94929.8
32.948998652007276,41.02856598567397,41.956263642296804,3.268583387004105,40.65723955072595,5.003154234639268,2,1,6.101279673972199,380332.3
30.810355321513356,37.649361994474894,64.103654150474,1.0891122787873078,23.1698323303,4.912967579780851,2,4,2.5520740854841097,166594.4
26.24127262161675,37.735743662163,32.93354918949498,0.31813434216729397,18.52646663898557,8.235316532441113,3,2,6.704250866980905,614697.0
24.481031279560145,28.12083874687844,62.87502645004659,1.7722590963892415,43.02083057906728,11.971754037667672,1,1,0.7183959759758611,17092.0
46.384176398921234,36.80939614037446,74.85715151137227,0.31394150799807513,48.10292240138191,3.6945778564903735,2,3,3.7437022762971868,106753.4
26.88710352266195,30.118973394761802,50.03863224473217,6.3100465084952235,45.1634297247242,11.226935134429329,3,2,7.225250311336188,420255.9
62.59963222719119,30.125304610141292,41.44680256779931,0.20339338243317215,2.6713063723774857,4.402579884224546,1,4,9.771831890290333,0.0
26.628032744671437,32.44099671613725,35.22222405227265,1.8061030252625643,42.77391700801568,3.271516645998757,4,4,6.897993911782417,345198.5
58.75427452143659,26.881857451030143,70.27278130564268,14.326855488072002,11.206258083244185,4.198612144667457,3,4,2.5008955794648298,0.0
25.344979115063104,27.861754252544443,22.08403351849924,0.937866353957361,23.695737520101073,3.3922022336369047,4,4,6.812116246940653,309178.4
15.091446344506789,22.562959786868998,62.64724172630446,0.17441602420614527,28.66628946753451,7.541792464226283,4,1,5.511953972450913,247825.0
24.73699419084291,30.710951588139274,71.73282712489188,6.562823604103873,38.38593824106768,4.267403505232468,1,4,3.427031862321644,0.0
27.33421501500071,29.11296742989724,57.00590825237994,0.9622425486684683,48.945716158076614,8.279332130172843,1,2,8.93938713169409,175949.2
21.69293355306649,35.60782250322907,69.27901453052642,2.19481181591364,25.670438888783647,5.770918378250826,4,3,8.836553520950412,139128.9
57.193086418072966,20.604025231351066,21.528231344669617,0.3987012914029918,25.770848110802767,11.205283964468673,4,4,8.917891686813563,329676.8
70.64962284777901,24.01580271715488,63.75160992520444,1.3774892923232638,22.87995654019345,9.427298767612854,3,2,2.443893679774653,0.0
58.71819442655886,23.96016472162649,55.16060860856485,0.9535299905634352,17.489781539721395,4.981914449960948,2,1,5.49385399010056,143286.7
38.21271305349925,43.07399494587874,31.848532550079334,4.448073867544805,49.88715307218884,8.397379973783744,1,1,1.0926139102142551,17528.5
49.3116155398536,24.581523505010555,43.8517548997709,2.435701024842299,10.620922101227004,11.038965101218912,4,0,1.7666265709703795,11037.1
46.37281730621052,37.86692368926508,28.987732026157612,0.19483658055961411,20.285529432916576,3.108255662915197,2,3,6.6450379335336605,191562.6
75.57974010637108,25.980401755204532,42.829262891131606,1.368525999812921,43.645625708171174,7.7749112093967785,1,0,8.578424345809237,0.0
55.04396106520064,17.533260834739316,67.0429855051839,13.189757468535692,0.15259068039241264,4.807199091586645,3,2,3.845436910109263,0.0
15.386724114044641,28.628121730812758,53.84549522043657,4.753276370475971,39.78044624097366,11.354204444235243,4,3,9.058836050101373,50658.3
11.276280787345314,35.94646360483418,58.16477551721801,0.0894026436546689,35.09496719344868,8.09392093086328,2,1,2.180011867994011,198758.0
47.09129378627443,15.284253937850895,89.53150360154586,3.1529991129700843,12.332361816741383,2.629359544024415,4,2,8.256032541800305,0.0
42.43737061632524,29.147477882826976,30.14950704738274,10.615948896023124,8.56785095073142,9.955749049365231,4,4,5.236391133028504,0.0
77.00237461252276,18.302975240870154,81.18876144763078,26.971921754862677,19.940135412775845,5.365953032029008,4,2,4.285915424254845,0.0
18.700805643988133,41.50049103066312,40.836515415052,7.506647571939002,27.136118346912742,2.990778645201502,1,0,9.2188790902628,1475.2
42.792286596096055,22.959191103612568,34.71408501167642,3.91812214910549,23.302900915941883,7.391488967273493,4,2,0.614409884268039,5997.7
40.63221868387743,44.854782306003635,20.919336159695362,1.3903242500661512,20.529971084488725,8.727886939143344,4,3,8.354161767430273,233802.6
45.77903974660609,21.23247819036571,64.29005870106941,0.5290377576170073,5.24384441745005,4.937758070011121,4,1,5.653666095369478,104678.0
38.53089460016719,16.051948470561562,29.122687949208476,0.9618192763170013,47.08741811156024,3.1691685461838897,4,0,3.2136751200963376,31709.1
79.54716205717015,23.918445207978223,87.67414021599825,23.885115735158507,19.43892520751014,5.159308063733593,1,3,4.833588884429182,0.0
41.94217743856736,42.24461829682509,30.20988912184532,5.651814520273344,24.800071503583265,8.913071428447815,4,1,6.255088873943275,211949.6
15.091538324403755,26.14301851940197,53.108863665649366,6.0168138019630355,37.42674881032859,4.617665177292132,2,1,2.1426845624843915,52226.5
72.07820776282715,18.256660733179455,39.014879152092185,7.806103476407577,49.13650524289662,7.044855132675563,3,0,4.628802386907423,0.0
11.86258562543789,36.575896815409635,79.30854887334746,1.484339622374578,2.961169858624829,4.5952332297713445,3,3,6.8636609194454925,255953.3
48.546436560859604,25.703887669648037,78.97689359013272,5.927415460899727,34.73787583571865,5.759457268344969,4,1,1.7918021104770478,8163.1
43.38943407647225,22.344351938524067,75.44590076017667,2.201271404748704,5.947066342691832,9.038552456488844,4,4,7.803979793964378,156350.8
62.384909756601786,21.849925097799314,88.98327793031027,3.1454679274218447,5.551297410584449,6.865805616904508,4,4,3.5846623134313216,0.0
71.58266816060404,35.34547753767204,57.893020148886265,1.3600021047666968,9.656362191135992,5.815290177381846,3,4,4.907764905398326,0.0
33.61418827383649,28.18344669878761,27.921130461277336,1.332422103092068,32.90873797568952,9.78762608346998,2,4,1.3308748076145627,94655.0
36.713154937639445,27.323312685728716,62.76662386053942,0.8578082792206803,16.762395046561256,11.990825858719482,4,1,0.983954592464258,40813.4
48.784086842214755,27.052356162749355,65.1116654915318,4.814008414236963,14.906556204132215,2.0064886957722434,1,3,2.29912745106271,596.4
31.50514919148896,26.641478101752426,75.81939799021782,0.09970191050131144,15.20197309452821,4.292949883919976,1,3,5.024726572990167,41972.8
54.45655556073507,39.334878116373964,45.19814627236686,2.9128284710499197,47.430508489547165,2.814825618463683,1,0,4.720398206540048,0.0
43.83059994764277,37.52785180550167,58.97526338431926,6.090303163855637,15.438788818099875,10.610964919574661,2,2,9.31982737503078,214483.1
34.00507639314371,25.18694536690586,84.55363870440594,0.20518142474762388,45.59402319387297,8.371700994679658,2,2,4.2908632481613695,186269.8
54.47900498033369,23.9362899456838,72.33702390561106,1.809676644574048,14.293391782313869,9.513047012097939,1,1,0.7629479123239455,6755.7
23.737200169431595,38.77505045584398,47.39459370904059,9.275977891124901,25.817708133324796,9.507405608116908,3,4,2.7603724249645114,229538.5
20.647299825559102,20.150819793854737,26.676166552861925,3.827402810010746,2.8764999386040047,6.8314429926872124,3,0,1.9524468029360205,14923.0
30.243121240716487,42.16406076412247,39.02463508338381,1.0295777201207845,28.92162190100997,4.189621249879016,1,2,7.267924495463142,153576.0
39.21680592603313,18.84405120751572,49.18088483551061,0.5978685048914718,34.04997570800261,2.3303533723087937,4,2,8.651655991331653,155258.7
21.302048384496807,39.90416706829961,79.16694726885824,3.3584426242552663,3.247621704109588,11.305260007083332,2,4,1.8525636223419006,124932.0
62.21113058803806,31.41581148841427,64.05404231462212,22.71345326411678,4.9695997487079735,2.003239698998621,3,4,4.2333037412927474,0.0
59.15022673272806,20.61519344780841,89.6257956070677,3.003739369616647,6.542205205013013,5.341192696484382,2,3,6.390130508116125,0.0
71.36575218608415,27.16858170766327,86.27528437076114,4.551682368482875,24.71983513871312,2.1181733577821054,4,4,3.032927188878688,0.0
67.97744767060529,26.74134280091241,66.20836109841912,1.4297408838330468,26.909928916091285,5.599863447301929,3,1,7.661682953259991,0.0
72.0184423765331,28.683816268399,25.934643661082806,0.4641669991952154,3.604953457508997,10.437150506305397,1,0,7.606124191760337,0.0
13.847641478787544,34.77389737869482,68.85717977615462,1.320180648517661,30.308385066754777,9.226681359620727,1,1,9.34047107840347,262217.3
44.12274848247818,21.55645384561689,20.208609154763167,1.2683683321531198,5.060687149694237,9.630059730262335,3,2,9.462969471617788,434546.9
22.72774770449704,35.312211379753435,34.55201103435628,1.3747175370588673,44.03860543633444,9.10493316472639,4,4,4.261084489413521,308993.4
31.674226700199206,17.067981063722673,56.90082127064437,3.8878203530206696,14.716192711631143,9.448662994885815,2,3,4.533675256063957,2747.2
46.01997813874603,39.27737510260448,73.18502848402832,0.3128583335695208,21.096613328172754,6.594049941860368,1,4,4.455204578650973,113149.8
71.47767274126426,41.10987103662283,72.07181776597514,2.4174181846330844,9.44827873657993,6.702351235359938,4,0,6.44378327312321,0.0
68.19746034858471,15.215129429222928,62.189461535828585,39.68485231686899,9.159682359062762,4.730494753044093,4,0,0.5669474751270662,0.0
31.721593747318327,26.264917239648632,61.221459799821304,2.2373794681875445,5.080607585060659,6.156882276766362,1,1,5.824411954172338,36089.6
66.0002437234577,33.43928456804658,21.05752119113931,5.066922446023933,1.5262107967516092,9.678668026717565,2,2,0.9991469005332699,0.0
50.60603454864678,29.269650927747513,47.88487253761363,1.1319792291997102,37.65315231437001,4.694597685485787,2,1,8.401184926240697,354023.0
51.95114812976064,25.091061356511293,62.76493359516202,1.6648255061969424,35.76767731339429,9.635646220262064,1,1,7.587034891022762,99021.1
73.37092993073608,44.52054450589081,74.65702417597069,4.059610428617334,44.47461728570442,10.878409778153747,1,3,9.19453514584058,0.0
75.1115642003785,31.468160355560247,79.23598261807876,1.6809882003641843,36.8034346011491,9.29842860317991,2,3,1.557975379109394,0.0
48.54833812863562,23.171537377898687,71.2933302967178,1.1778846628390136,2.2483253975652486,5.079989620941022,3,2,2.221852055403444,55379.5
70.52612453006981,28.51870275324507,89.91782416599739,0.24243243863770134,1.5005243887070585,6.120336439504602,4,3,2.2430776987196133,0.0
26.3000989813266,19.926508746820378,77.86781190898195,1.0536075583462932,24.04968197104762,5.019721377418461,1,0,2.201668745652092,3767.6
76.23308257938828,19.699025435715562,51.8781962484765,6.487995664805372,6.11567420418726,8.7482457582074,3,0,5.959484437714467,0.0
41.65505700712026,22.356898746950364,47.106070573607845,1.9210684388414179,41.38325835262438,11.885377576285121,4,2,2.5908853474612354,73443.9
65.94105797733474,44.949207911459645,30.30417227685363,0.5658662672785606,46.07518635461471,6.8902134535039545,3,0,0.7238204648828603,0.0
24.405606389259518,39.39360817864258,65.69798787554014,1.5211416589675881,41.65322449440488,8.065938312734144,4,0,8.300870060717484,191436.6
79.24959615744694,29.39100487600637,73.27144229508127,7.709495258572369,44.147354995266305,6.928700328477893,2,3,3.7142362758163188,0.0
76.13124156039872,24.88060572749864,59.802294949895405,2.8390835525277187,28.170108798651384,2.51818128467911,3,2,7.4817670381008154,0.0
38.189260469619214,23.337660323080772,85.20775311102726,1.339948633504477,20.598122847076294,9.333399754526827,3,1,8.8571933528406,486161.1
60.219898114195296,18.572431663540566,75.23221979514297,38.6398024936838,12.778949999650155,5.152293096852571,1,4,2.8549636811712844,0.0
35.79142439416052,35.12280065134602,33.246471766448906,0.2123405062705503,31.734280718360115,4.033406537167329,2,4,8.667552328587124,612110.5
33.240049148237546,19.376677394498618,72.76783831851198,1.361575097733027,6.960939675868843,5.744135839714118,4,4,5.868715698270366,104709.8
12.809720135975656,28.11234248272425,30.055315555048374,4.3557850131286635,41.24273872068695,6.245262645695042,3,2,5.907615936881735,376204.6
39.27701254034332,34.550393846352804,50.821908302633396,8.055225715930394,32.63148180376119,2.214123956048259,3,0,0.8800248077768982,460.6
14.569373029652473,15.893423619627628,21.344737315146038,2.152510173906226,49.60357752482557,9.187216420262343,1,0,1.7311925059323805,512.6
32.02113433898465,33.38005589218438,58.74702734812935,2.209284138900497,11.52733401108259,7.614845663323189,1,0,2.0243315173797565,0.0
72.6425828289713,32.36235931562847,78.4177483996689,34.70515503079898,17.3953397804871,3.843330784166339,4,0,2.6458212066710005,0.0
29.793581994206903,20.57705134668801,26.076320160024466,0.24140424437180769,35.32950294513112,7.861711848156849,1,3,5.744435121027879,69172.0
33.45831979813993,38.07509608570763,61.236627307160674,0.9564805524971262,20.065641387187544,7.3338928397041085,3,1,7.962091912734464,737034.8
44.13669480348851,44.377855968259276,64.03792004363012,1.3614885254169529,17.111315446363378,11.861631106082555,4,4,8.486616481319665,502064.7
